Funder ID,Status,Company Location,Company Size,Annual Revenue,Year Incorporated,Industry Sector,Lease Term,Lease Amount,Equipment Type,Business Type,Previous Lease History,Application Date
1,approved,NB,1-50,2021404,2020,Healthcare & Wellness,3,168214.10117220538,Computers,Corporation,Yes,2015-05-28
2,approved,NB,1-50,2021404,2020,Healthcare & Wellness,3,168214.10117220538,Computers,Corporation,Yes,2015-05-28
3,approved,NB,1-50,2021404,2020,Healthcare & Wellness,3,168214.10117220538,Computers,Corporation,Yes,2015-05-28
4,approved,NB,1-50,2021404,2020,Healthcare & Wellness,3,168214.10117220538,Computers,Corporation,Yes,2015-05-28
1,approved,NS,1-50,2386088,2016,Industrial & Material Handling,5,101540.96963094384,Material Handling Equipment,Corporation,Yes,2024-02-16
2,approved,NS,1-50,2386088,2016,Industrial & Material Handling,5,101540.96963094384,Material Handling Equipment,Corporation,Yes,2024-02-16
3,approved,NS,1-50,2386088,2016,Industrial & Material Handling,5,101540.96963094384,Material Handling Equipment,Corporation,Yes,2024-02-16
4,approved,NS,1-50,2386088,2016,Industrial & Material Handling,5,101540.96963094384,Material Handling Equipment,Corporation,Yes,2024-02-16
1,approved,PEI,1-50,3591279,2001,Construction & Transportation,5,52644.961496399126,Construction Vehicles,Corporation,No,2024-05-24
3,approved,PEI,1-50,3591279,2001,Construction & Transportation,5,52644.961496399126,Construction Vehicles,Corporation,No,2024-05-24
1,approved,NB,51-100,3745894,1999,Construction & Transportation,4,167465.1244832185,Transport Machinery,Corporation,Yes,2021-08-27
2,approved,PEI,100+,18957662,1962,Landscaping & Agriculture,4,198181.0140336744,Technology,Corporation,No,2022-08-08
2,approved,NS,51-100,6530850,1991,Healthcare & Wellness,3,88988.47124946301,Software,Corporation,No,2019-12-17
1,approved,PEI,100+,37029989,2011,Healthcare & Wellness,4,98134.01146287262,,Corporation,Yes,2022-01-03
3,approved,PEI,100+,37029989,2011,Healthcare & Wellness,4,98134.01146287262,,Corporation,Yes,2022-01-03
4,approved,PEI,100+,37029989,2011,Healthcare & Wellness,4,98134.01146287262,,Corporation,Yes,2022-01-03
1,approved,NS,51-100,6371898,2012,Industrial & Material Handling,5,122335.0335364402,Manufacturing Tools,Corporation,No,2018-01-26
3,approved,NS,51-100,6371898,2012,Industrial & Material Handling,5,122335.0335364402,Manufacturing Tools,Corporation,No,2018-01-26
4,approved,NS,51-100,6371898,2012,Industrial & Material Handling,5,122335.0335364402,Manufacturing Tools,Corporation,No,2018-01-26
1,approved,PEI,1-50,2385211,2005,Healthcare & Wellness,3,152459.06741129153,,Corporation,Yes,2023-11-07
2,approved,PEI,1-50,2385211,2005,Healthcare & Wellness,3,152459.06741129153,,Corporation,Yes,2023-11-07
3,approved,PEI,1-50,2385211,2005,Healthcare & Wellness,3,152459.06741129153,,Corporation,Yes,2023-11-07
4,denied,PEI,1-50,2385211,2005,Healthcare & Wellness,3,152459.06741129153,,Corporation,Yes,2023-11-07
1,approved,NS,1-50,4620388,2015,Construction & Transportation,2,113736.08362263106,Transport Machinery,Corporation,No,2023-03-20
3,approved,NS,1-50,4620388,2015,Construction & Transportation,2,113736.08362263106,Transport Machinery,Corporation,No,2023-03-20
2,approved,PEI,51-100,4108257,2016,Healthcare & Wellness,3,198938.68635103508,Software,Corporation,No,2021-09-03
1,denied,NB,1-50,4588961,1991,Healthcare & Wellness,1,161444.73015367019,,Corporation,No,2022-12-02
2,approved,NB,1-50,4588961,1991,Healthcare & Wellness,1,161444.73015367019,,Corporation,No,2022-12-02
3,approved,NB,1-50,4588961,1991,Healthcare & Wellness,1,161444.73015367019,,Corporation,No,2022-12-02
4,denied,NB,1-50,4588961,1991,Healthcare & Wellness,1,161444.73015367019,,Corporation,No,2022-12-02
1,approved,NS,51-100,4404618,2014,Healthcare & Wellness,4,244029.48715160496,,Corporation,No,2018-12-21
3,approved,NS,51-100,4404618,2014,Healthcare & Wellness,4,244029.48715160496,,Corporation,No,2018-12-21
4,approved,NS,51-100,4404618,2014,Healthcare & Wellness,4,244029.48715160496,,Corporation,No,2018-12-21
1,approved,PEI,1-50,2132101,2021,Industrial & Material Handling,1,161387.8779967509,,Corporation,Yes,2019-11-01
2,approved,PEI,1-50,2132101,2021,Industrial & Material Handling,1,161387.8779967509,,Corporation,Yes,2019-11-01
3,approved,PEI,1-50,2132101,2021,Industrial & Material Handling,1,161387.8779967509,,Corporation,Yes,2019-11-01
4,denied,PEI,1-50,2132101,2021,Industrial & Material Handling,1,161387.8779967509,,Corporation,Yes,2019-11-01
1,approved,NB,100+,41847832,2007,Healthcare & Wellness,2,89967.27039305451,Computers,Corporation,No,2019-01-22
3,approved,NB,100+,41847832,2007,Healthcare & Wellness,2,89967.27039305451,Computers,Corporation,No,2019-01-22
4,approved,NB,100+,41847832,2007,Healthcare & Wellness,2,89967.27039305451,Computers,Corporation,No,2019-01-22
1,denied,NB,1-50,1235154,2008,Construction & Transportation,4,230238.5474594852,Safety Equipment,Corporation,No,2015-11-05
3,approved,NB,1-50,1235154,2008,Construction & Transportation,4,230238.5474594852,Safety Equipment,Corporation,No,2015-11-05
1,approved,PEI,100+,32561405,1999,Healthcare & Wellness,3,129684.65558625823,Medical Devices,Corporation,No,2024-03-22
3,approved,PEI,100+,32561405,1999,Healthcare & Wellness,3,129684.65558625823,Medical Devices,Corporation,No,2024-03-22
4,approved,PEI,100+,32561405,1999,Healthcare & Wellness,3,129684.65558625823,Medical Devices,Corporation,No,2024-03-22
1,approved,NB,51-100,6761307,2009,Landscaping & Agriculture,4,131107.14443504353,Heavy Machinery,Corporation,No,2022-10-13
3,approved,NB,51-100,6761307,2009,Landscaping & Agriculture,4,131107.14443504353,Heavy Machinery,Corporation,No,2022-10-13
4,approved,NB,51-100,6761307,2009,Landscaping & Agriculture,4,131107.14443504353,Heavy Machinery,Corporation,No,2022-10-13
1,approved,NS,1-50,4244962,2005,Construction & Transportation,2,109253.32461714336,Transport Machinery,Corporation,Yes,2024-07-19
3,approved,NS,1-50,4244962,2005,Construction & Transportation,2,109253.32461714336,Transport Machinery,Corporation,Yes,2024-07-19
1,approved,NS,1-50,4397332,2004,Service Industry,4,142216.35444990016,Service Machinery,Corporation,Yes,2024-09-17
2,approved,NS,1-50,4397332,2004,Service Industry,4,142216.35444990016,Service Machinery,Corporation,Yes,2024-09-17
3,approved,NS,1-50,4397332,2004,Service Industry,4,142216.35444990016,Service Machinery,Corporation,Yes,2024-09-17
4,approved,NS,1-50,4397332,2004,Service Industry,4,142216.35444990016,Service Machinery,Corporation,Yes,2024-09-17
1,approved,NS,51-100,8177363,2018,Service Industry,3,41932.727445532444,Other,Corporation,Yes,2017-04-07
3,approved,NS,51-100,8177363,2018,Service Industry,3,41932.727445532444,Other,Corporation,Yes,2017-04-07
4,approved,NS,51-100,8177363,2018,Service Industry,3,41932.727445532444,Other,Corporation,Yes,2017-04-07
1,approved,PEI,51-100,2786075,2021,Industrial & Material Handling,1,8010.780966169029,Other,Corporation,Yes,2017-03-09
3,approved,PEI,51-100,2786075,2021,Industrial & Material Handling,1,8010.780966169029,Other,Corporation,Yes,2017-03-09
4,approved,PEI,51-100,2786075,2021,Industrial & Material Handling,1,8010.780966169029,Other,Corporation,Yes,2017-03-09
1,approved,NS,51-100,4172256,2016,Landscaping & Agriculture,4,106344.19387454944,Heavy Machinery,Corporation,No,2022-06-01
3,approved,NS,51-100,4172256,2016,Landscaping & Agriculture,4,106344.19387454944,Heavy Machinery,Corporation,No,2022-06-01
4,approved,NS,51-100,4172256,2016,Landscaping & Agriculture,4,106344.19387454944,Heavy Machinery,Corporation,No,2022-06-01
2,approved,PEI,1-50,2924268,1999,Industrial & Material Handling,3,158406.0392917079,Compututing Systems,Corporation,Yes,2024-05-13
2,approved,PEI,1-50,3901942,2015,Healthcare & Wellness,1,78785.67829472532,Software,Corporation,No,2024-09-19
1,approved,NS,51-100,6684685,1990,Service Industry,4,122251.34965530761,Service Machinery,Corporation,No,2023-06-30
3,approved,NS,51-100,6684685,1990,Service Industry,4,122251.34965530761,Service Machinery,Corporation,No,2023-06-30
4,approved,NS,51-100,6684685,1990,Service Industry,4,122251.34965530761,Service Machinery,Corporation,No,2023-06-30
2,approved,NB,100+,24970547,1958,Construction & Transportation,5,59798.11219341653,Software,Corporation,No,2024-09-19
2,approved,NS,1-50,2676305,1992,Healthcare & Wellness,3,94215.29878112141,Software,Corporation,No,2016-07-22
2,approved,NS,51-100,8016555,1992,Healthcare & Wellness,3,149250.55292969217,Software,Corporation,Yes,2015-07-17
1,approved,NS,51-100,2241823,2019,Industrial & Material Handling,5,46439.236341413445,Manufacturing Tools,Corporation,Yes,2020-07-17
3,approved,NS,51-100,2241823,2019,Industrial & Material Handling,5,46439.236341413445,Manufacturing Tools,Corporation,Yes,2020-07-17
4,approved,NS,51-100,2241823,2019,Industrial & Material Handling,5,46439.236341413445,Manufacturing Tools,Corporation,Yes,2020-07-17
1,approved,NS,1-50,1611609,2001,Service Industry,3,70895.87652437369,Computers,Corporation,No,2016-04-29
2,approved,NS,1-50,1611609,2001,Service Industry,3,70895.87652437369,Computers,Corporation,No,2016-04-29
3,approved,NS,1-50,1611609,2001,Service Industry,3,70895.87652437369,Computers,Corporation,No,2016-04-29
4,approved,NS,1-50,1611609,2001,Service Industry,3,70895.87652437369,Computers,Corporation,No,2016-04-29
1,approved,NS,1-50,1791088,2000,Construction & Transportation,5,192940.4288492324,Construction Vehicles,Corporation,Yes,2024-09-19
3,approved,NS,1-50,1791088,2000,Construction & Transportation,5,192940.4288492324,Construction Vehicles,Corporation,Yes,2024-09-19
2,approved,PEI,100+,18460816,1961,Construction & Transportation,5,41785.735312110584,Software,Corporation,No,2022-09-15
1,approved,PEI,1-50,2297813,2007,Landscaping & Agriculture,1,162118.55488081524,,Corporation,No,2023-04-21
2,approved,PEI,1-50,2297813,2007,Landscaping & Agriculture,1,162118.55488081524,,Corporation,No,2023-04-21
3,denied,PEI,1-50,2297813,2007,Landscaping & Agriculture,1,162118.55488081524,,Corporation,No,2023-04-21
4,approved,PEI,1-50,2297813,2007,Landscaping & Agriculture,1,162118.55488081524,,Corporation,No,2023-04-21
1,approved,NS,51-100,9430702,1993,Healthcare & Wellness,4,128170.75400920244,Medical Devices,Corporation,Yes,2015-04-07
3,approved,NS,51-100,9430702,1993,Healthcare & Wellness,4,128170.75400920244,Medical Devices,Corporation,Yes,2015-04-07
4,approved,NS,51-100,9430702,1993,Healthcare & Wellness,4,128170.75400920244,Medical Devices,Corporation,Yes,2015-04-07
1,approved,NB,1-50,4748832,1992,Industrial & Material Handling,4,217223.14295740618,,Corporation,Yes,2019-06-26
2,approved,NB,1-50,4748832,1992,Industrial & Material Handling,4,217223.14295740618,,Corporation,Yes,2019-06-26
3,approved,NB,1-50,4748832,1992,Industrial & Material Handling,4,217223.14295740618,,Corporation,Yes,2019-06-26
4,approved,NB,1-50,4748832,1992,Industrial & Material Handling,4,217223.14295740618,,Corporation,Yes,2019-06-26
1,approved,NS,51-100,4637488,2021,Healthcare & Wellness,4,113623.38998854134,Computers,Corporation,No,2023-11-27
3,approved,NS,51-100,4637488,2021,Healthcare & Wellness,4,113623.38998854134,Computers,Corporation,No,2023-11-27
4,approved,NS,51-100,4637488,2021,Healthcare & Wellness,4,113623.38998854134,Computers,Corporation,No,2023-11-27
1,approved,NB,51-100,6241252,1999,Landscaping & Agriculture,4,164645.78755195133,Heavy Machinery,Corporation,No,2017-02-28
3,approved,NB,51-100,6241252,1999,Landscaping & Agriculture,4,164645.78755195133,Heavy Machinery,Corporation,No,2017-02-28
4,approved,NB,51-100,6241252,1999,Landscaping & Agriculture,4,164645.78755195133,Heavy Machinery,Corporation,No,2017-02-28
2,approved,PEI,1-50,1683500,2021,Healthcare & Wellness,3,221615.29609863315,Software,Corporation,No,2020-02-07
1,approved,PEI,1-50,3958500,2013,Landscaping & Agriculture,2,58638.21367841469,,Corporation,No,2015-12-01
2,approved,PEI,1-50,3958500,2013,Landscaping & Agriculture,2,58638.21367841469,,Corporation,No,2015-12-01
3,approved,PEI,1-50,3958500,2013,Landscaping & Agriculture,2,58638.21367841469,,Corporation,No,2015-12-01
4,approved,PEI,1-50,3958500,2013,Landscaping & Agriculture,2,58638.21367841469,,Corporation,No,2015-12-01
1,approved,NS,51-100,8852972,2005,Landscaping & Agriculture,2,54630.160445696696,,Corporation,Yes,2015-03-27
3,approved,NS,51-100,8852972,2005,Landscaping & Agriculture,2,54630.160445696696,,Corporation,Yes,2015-03-27
4,approved,NS,51-100,8852972,2005,Landscaping & Agriculture,2,54630.160445696696,,Corporation,Yes,2015-03-27
1,approved,NB,1-50,3100264,2014,Landscaping & Agriculture,2,83159.36664942406,,Corporation,No,2016-09-07
2,approved,NB,1-50,3100264,2014,Landscaping & Agriculture,2,83159.36664942406,,Corporation,No,2016-09-07
3,approved,NB,1-50,3100264,2014,Landscaping & Agriculture,2,83159.36664942406,,Corporation,No,2016-09-07
4,approved,NB,1-50,3100264,2014,Landscaping & Agriculture,2,83159.36664942406,,Corporation,No,2016-09-07
1,approved,PEI,1-50,2899083,1991,Construction & Transportation,4,146468.171317843,Safety Equipment,Corporation,No,2018-03-06
3,denied,PEI,1-50,2899083,1991,Construction & Transportation,4,146468.171317843,Safety Equipment,Corporation,No,2018-03-06
1,approved,NS,1-50,2514561,2003,Construction & Transportation,2,168636.66957077503,Construction Vehicles,Corporation,No,2020-01-10
3,approved,NS,1-50,2514561,2003,Construction & Transportation,2,168636.66957077503,Construction Vehicles,Corporation,No,2020-01-10
1,approved,NS,1-50,3353937,1996,Healthcare & Wellness,3,80607.95839342204,,Corporation,No,2023-01-27
2,approved,NS,1-50,3353937,1996,Healthcare & Wellness,3,80607.95839342204,,Corporation,No,2023-01-27
3,approved,NS,1-50,3353937,1996,Healthcare & Wellness,3,80607.95839342204,,Corporation,No,2023-01-27
4,approved,NS,1-50,3353937,1996,Healthcare & Wellness,3,80607.95839342204,,Corporation,No,2023-01-27
1,approved,NS,1-50,3628536,2019,Service Industry,3,151410.67950753172,Computers,Corporation,Yes,2019-11-06
2,approved,NS,1-50,3628536,2019,Service Industry,3,151410.67950753172,Computers,Corporation,Yes,2019-11-06
3,approved,NS,1-50,3628536,2019,Service Industry,3,151410.67950753172,Computers,Corporation,Yes,2019-11-06
4,approved,NS,1-50,3628536,2019,Service Industry,3,151410.67950753172,Computers,Corporation,Yes,2019-11-06
1,approved,PEI,1-50,3339540,2006,Construction & Transportation,5,178414.63314754405,Safety Equipment,Corporation,No,2018-01-04
3,approved,PEI,1-50,3339540,2006,Construction & Transportation,5,178414.63314754405,Safety Equipment,Corporation,No,2018-01-04
1,denied,PEI,51-100,6575708,1992,Service Industry,1,197813.13568075895,Office Equipment,Corporation,No,2022-11-04
3,approved,PEI,51-100,6575708,1992,Service Industry,1,197813.13568075895,Office Equipment,Corporation,No,2022-11-04
4,approved,PEI,51-100,6575708,1992,Service Industry,1,197813.13568075895,Office Equipment,Corporation,No,2022-11-04
1,approved,NS,51-100,8691881,2011,Industrial & Material Handling,5,109630.86622410506,Heavy Tools,Corporation,Yes,2017-03-06
3,approved,NS,51-100,8691881,2011,Industrial & Material Handling,5,109630.86622410506,Heavy Tools,Corporation,Yes,2017-03-06
4,approved,NS,51-100,8691881,2011,Industrial & Material Handling,5,109630.86622410506,Heavy Tools,Corporation,Yes,2017-03-06
1,approved,PEI,1-50,4099388,2019,Landscaping & Agriculture,5,145849.9792713109,Landscaping Tools,Corporation,Yes,2015-07-03
2,approved,PEI,1-50,4099388,2019,Landscaping & Agriculture,5,145849.9792713109,Landscaping Tools,Corporation,Yes,2015-07-03
3,approved,PEI,1-50,4099388,2019,Landscaping & Agriculture,5,145849.9792713109,Landscaping Tools,Corporation,Yes,2015-07-03
4,approved,PEI,1-50,4099388,2019,Landscaping & Agriculture,5,145849.9792713109,Landscaping Tools,Corporation,Yes,2015-07-03
1,approved,NS,1-50,3350131,2008,Healthcare & Wellness,2,98813.08884848497,Medical Devices,Corporation,No,2019-08-16
2,approved,NS,1-50,3350131,2008,Healthcare & Wellness,2,98813.08884848497,Medical Devices,Corporation,No,2019-08-16
3,approved,NS,1-50,3350131,2008,Healthcare & Wellness,2,98813.08884848497,Medical Devices,Corporation,No,2019-08-16
4,approved,NS,1-50,3350131,2008,Healthcare & Wellness,2,98813.08884848497,Medical Devices,Corporation,No,2019-08-16
1,approved,NS,51-100,8531159,1997,Landscaping & Agriculture,2,108253.50772330925,,Corporation,No,2023-08-02
3,approved,NS,51-100,8531159,1997,Landscaping & Agriculture,2,108253.50772330925,,Corporation,No,2023-08-02
4,approved,NS,51-100,8531159,1997,Landscaping & Agriculture,2,108253.50772330925,,Corporation,No,2023-08-02
1,denied,PEI,51-100,4544673,1990,Healthcare & Wellness,1,134001.28206664592,Medical Devices,Corporation,Yes,2024-09-19
3,approved,PEI,51-100,4544673,1990,Healthcare & Wellness,1,134001.28206664592,Medical Devices,Corporation,Yes,2024-09-19
4,approved,PEI,51-100,4544673,1990,Healthcare & Wellness,1,134001.28206664592,Medical Devices,Corporation,Yes,2024-09-19
1,approved,NB,1-50,2394718,1993,Industrial & Material Handling,4,198392.1918327815,,Corporation,Yes,2016-08-26
2,approved,NB,1-50,2394718,1993,Industrial & Material Handling,4,198392.1918327815,,Corporation,Yes,2016-08-26
3,approved,NB,1-50,2394718,1993,Industrial & Material Handling,4,198392.1918327815,,Corporation,Yes,2016-08-26
4,approved,NB,1-50,2394718,1993,Industrial & Material Handling,4,198392.1918327815,,Corporation,Yes,2016-08-26
2,approved,NS,51-100,5969142,2010,Construction & Transportation,4,176550.90557920272,Software,Corporation,Yes,2019-11-27
2,approved,NS,1-50,4864840,2009,Healthcare & Wellness,4,155235.57487165288,Software,Corporation,No,2017-02-03
2,approved,PEI,1-50,4621500,2008,Construction & Transportation,4,130628.00210445786,Technology,Corporation,No,2017-06-26
1,approved,NS,1-50,4453085,2021,Industrial & Material Handling,4,79670.7425913268,Other,Corporation,Yes,2021-06-04
3,approved,NS,1-50,4453085,2021,Industrial & Material Handling,4,79670.7425913268,Other,Corporation,Yes,2021-06-04
4,approved,NS,1-50,4453085,2021,Industrial & Material Handling,4,79670.7425913268,Other,Corporation,Yes,2021-06-04
